"Location","Station_Number","Depth","Time_Range","Population","Sample_Type","VP","VP_SE","VP_R_Squared","VP_Type","abs_VP"
"NJ2020","2","1","T0_T17.5","c_V3","VP",1606.60364347826,NA,NA,"VPCL_AR",18475.9419
"NJ2020","2","1","T0_T20.5","c_V3","VP",5695.31402528736,NA,NA,"VPCL_AR",82582.0533666667
"NJ2020","2","1","T0_T24","c_V3","VP",6503.24472777778,NA,NA,"VPCL_AR",117058.4051
"NJ2020","3","1","T0_T3","c_V3","VP",9036.04392222222,NA,NA,"VPCL_AR",27108.1317666667
"NJ2020","3","1","T0_T6","c_V3","VP",9036.04392222222,NA,NA,"VPCL_AR",27108.1317666667
"NJ2020","3","1","T0_T9","c_V3","VP",15686.5448944444,NA,NA,"VPCL_AR",94119.2693666666
"NJ2020","3","1","T0_T12","c_V3","VP",15686.5448944444,NA,NA,"VPCL_AR",94119.2693666666
"NJ2020","3","1","T0_T24","c_V3","VP",21053.4492972222,NA,NA,"VPCL_AR",475566.3666
"NJ2020","4","1","T0_T3","c_V3","VP",0,NA,NA,"VPCL_AR",0
"NJ2020","4","1","T0_T6","c_V3","VP",232462.946133333,NA,NA,"VPCL_AR",697388.8384
"NJ2020","4","1","T0_T9","c_V3","VP",117540.317677778,NA,NA,"VPCL_AR",705241.906066667
"NJ2020","4","1","T0_T12","c_V3","VP",117540.317677778,NA,NA,"VPCL_AR",705241.906066667
"NJ2020","4","1","T0_T24","c_V3","VP",61928.5609916667,NA,NA,"VPCL_AR",781043.557733333
"NJ2020","5","1","T0_T3","c_V3","VP",4944.75674444443,NA,NA,"VPCL_AR",14834.2702333333
"NJ2020","5","1","T0_T6","c_V3","VP",4944.75674444443,NA,NA,"VPCL_AR",14834.2702333333
"NJ2020","5","1","T0_T9","c_V3","VP",9806.24412777777,NA,NA,"VPCL_AR",58837.4647666666
"NJ2020","5","1","T0_T12","c_V3","VP",9806.24412777777,NA,NA,"VPCL_AR",58837.4647666666
"NJ2020","5","1","T0_T24","c_V3","VP",6910.990275,NA,NA,"VPCL_AR",72283.2556
"NJ2020","6","1","T0_T3","c_V3","VP",0,NA,NA,"VPCL_AR",0
"NJ2020","6","1","T0_T6","c_V3","VP",0,NA,NA,"VPCL_AR",0
"NJ2020","6","1","T0_T9","c_V3","VP",0,NA,NA,"VPCL_AR",0
"NJ2020","6","1","T0_T12","c_V3","VP",36714.5255111111,NA,NA,"VPCL_AR",110143.576533333
"NJ2020","6","1","T0_T24","c_V3","VP",10182.6627377778,NA,NA,"VPCL_AR",152739.941066667
"NJ2020","7","1","T0_T3","c_V3","VP",743.083777777783,NA,NA,"VPCL_AR",2229.25133333335
"NJ2020","7","1","T0_T6","c_V3","VP",1918.55701666667,NA,NA,"VPCL_AR",11511.3421
"NJ2020","7","1","T0_T9","c_V3","VP",1918.55701666667,NA,NA,"VPCL_AR",11511.3421
"NJ2020","7","1","T0_T12","c_V3","VP",1918.55701666667,NA,NA,"VPCL_AR",11511.3421
"NJ2020","7","1","T0_T24","c_V3","VP",1918.55701666667,NA,NA,"VPCL_AR",11511.3421
"NJ2020","1","1","T0_T3","c_V3","VP",0,0,NA,"VPCL_AR_SE",0
"NJ2020","1","1","T0_T6","c_V3","VP",0,0,NA,"VPCL_AR_SE",0
"NJ2020","1","1","T0_T17","c_V3","VP",6444.63754848485,4846.54210893948,NA,"VPCL_AR_SE",70891.0130333334
"NJ2020","1","1","T0_T20","c_V3","VP",6444.63754848485,4846.54210893948,NA,"VPCL_AR_SE",70891.0130333334
"NJ2020","1","1","T0_T24","c_V3","VP",6444.63754848485,4846.54210893948,NA,"VPCL_AR_SE",70891.0130333334
"NJ2020","2","1","T0_T3","c_V3","VP",0,0,NA,"VPCL_AR_SE",0
"NJ2020","2","1","T0_T6","c_V3","VP",0,0,NA,"VPCL_AR_SE",0
"NJ2020","2","1","T0_T17.5","c_V3","VP",0,0,NA,"VPCL_AR_SE",0
"NJ2020","2","1","T0_T20.5","c_V3","VP",0,0,NA,"VPCL_AR_SE",0
"NJ2020","2","1","T0_T24","c_V3","VP",0,0,NA,"VPCL_AR_SE",0
"NJ2020","3","1","T0_T3","c_V3","VP",0,0,NA,"VPCL_AR_SE",0
"NJ2020","3","1","T0_T6","c_V3","VP",0,0,NA,"VPCL_AR_SE",0
"NJ2020","3","1","T0_T9","c_V3","VP",22337.0458666666,18210.970328149,NA,"VPCL_AR_SE",67011.1375999999
"NJ2020","3","1","T0_T12","c_V3","VP",22337.0458666666,18210.970328149,NA,"VPCL_AR_SE",67011.1375999999
"NJ2020","3","1","T0_T24","c_V3","VP",27062.1519847222,10363.6486891393,NA,"VPCL_AR_SE",448458.234833333
"NJ2020","4","1","T0_T3","c_V3","VP",0,0,NA,"VPCL_AR_SE",0
"NJ2020","4","1","T0_T6","c_V3","VP",232462.946133333,14148.3605827498,NA,"VPCL_AR_SE",697388.8384
"NJ2020","4","1","T0_T9","c_V3","VP",232462.946133333,14148.3605827498,NA,"VPCL_AR_SE",697388.8384
"NJ2020","4","1","T0_T12","c_V3","VP",232462.946133333,14148.3605827498,NA,"VPCL_AR_SE",697388.8384
"NJ2020","4","1","T0_T24","c_V3","VP",232462.946133333,14148.3605827498,NA,"VPCL_AR_SE",697388.8384
"NJ2020","5","1","T0_T3","c_V3","VP",0,0,NA,"VPCL_AR_SE",0
"NJ2020","5","1","T0_T6","c_V3","VP",0,0,NA,"VPCL_AR_SE",0
"NJ2020","5","1","T0_T9","c_V3","VP",14667.7315111111,8306.08500433779,NA,"VPCL_AR_SE",44003.1945333334
"NJ2020","5","1","T0_T12","c_V3","VP",14667.7315111111,8306.08500433779,NA,"VPCL_AR_SE",44003.1945333334
"NJ2020","5","1","T0_T24","c_V3","VP",14667.7315111111,8306.08500433779,NA,"VPCL_AR_SE",44003.1945333334
"NJ2020","6","1","T0_T3","c_V3","VP",0,0,NA,"VPCL_AR_SE",0
"NJ2020","6","1","T0_T6","c_V3","VP",0,0,NA,"VPCL_AR_SE",0
"NJ2020","6","1","T0_T9","c_V3","VP",0,0,NA,"VPCL_AR_SE",0
"NJ2020","6","1","T0_T12","c_V3","VP",0,0,NA,"VPCL_AR_SE",0
"NJ2020","6","1","T0_T24","c_V3","VP",0,0,NA,"VPCL_AR_SE",0
"NJ2020","7","1","T0_T3","c_V3","VP",0,0,NA,"VPCL_AR_SE",0
"NJ2020","7","1","T0_T6","c_V3","VP",0,0,NA,"VPCL_AR_SE",0
"NJ2020","7","1","T0_T9","c_V3","VP",0,0,NA,"VPCL_AR_SE",0
"NJ2020","7","1","T0_T12","c_V3","VP",0,0,NA,"VPCL_AR_SE",0
"NJ2020","7","1","T0_T24","c_V3","VP",0,0,NA,"VPCL_AR_SE",0
"NJ2020","1","1","T0_T3","c_V3","VP",15686.6344888889,NA,NA,"VPCL_AR_DIFF",47059.9034666667
"NJ2020","1","1","T0_T6","c_V3","VP",15686.6344888889,NA,NA,"VPCL_AR_DIFF",47059.9034666667
"NJ2020","1","1","T0_T17","c_V3","VP",11065.6360186869,NA,NA,"VPCL_AR_DIFF",117950.9165
"NJ2020","1","1","T0_T20","c_V3","VP",12002.6033456349,NA,NA,"VPCL_AR_DIFF",163519.9143
"NJ2020","1","1","T0_T24","c_V3","VP",12002.6033456349,NA,NA,"VPCL_AR_DIFF",163519.9143
"NJ2020","2","1","T0_T3","c_V3","VP",0,NA,NA,"VPCL_AR_DIFF",0
"NJ2020","2","1","T0_T6","c_V3","VP",0,NA,NA,"VPCL_AR_DIFF",0
"NJ2020","2","1","T0_T17.5","c_V3","VP",1606.60364347826,NA,NA,"VPCL_AR_DIFF",18475.9419
"NJ2020","2","1","T0_T20.5","c_V3","VP",5695.31402528736,NA,NA,"VPCL_AR_DIFF",82582.0533666667
"NJ2020","2","1","T0_T24","c_V3","VP",6503.24472777778,NA,NA,"VPCL_AR_DIFF",117058.4051
"NJ2020","3","1","T0_T3","c_V3","VP",9036.04392222222,NA,NA,"VPCL_AR_DIFF",27108.1317666667
"NJ2020","3","1","T0_T6","c_V3","VP",9036.04392222222,NA,NA,"VPCL_AR_DIFF",27108.1317666667
"NJ2020","3","1","T0_T9","c_V3","VP",15686.5448944444,NA,NA,"VPCL_AR_DIFF",94119.2693666666
"NJ2020","3","1","T0_T12","c_V3","VP",15686.5448944444,NA,NA,"VPCL_AR_DIFF",94119.2693666666
"NJ2020","3","1","T0_T24","c_V3","VP",21053.4492972222,NA,NA,"VPCL_AR_DIFF",475566.3666
"NJ2020","4","1","T0_T3","c_V3","VP",0,NA,NA,"VPCL_AR_DIFF",0
"NJ2020","4","1","T0_T6","c_V3","VP",232462.946133333,NA,NA,"VPCL_AR_DIFF",697388.8384
"NJ2020","4","1","T0_T9","c_V3","VP",117540.317677778,NA,NA,"VPCL_AR_DIFF",705241.906066667
"NJ2020","4","1","T0_T12","c_V3","VP",117540.317677778,NA,NA,"VPCL_AR_DIFF",705241.906066667
"NJ2020","4","1","T0_T24","c_V3","VP",61928.5609916667,NA,NA,"VPCL_AR_DIFF",781043.557733333
"NJ2020","5","1","T0_T3","c_V3","VP",4944.75674444443,NA,NA,"VPCL_AR_DIFF",14834.2702333333
"NJ2020","5","1","T0_T6","c_V3","VP",4944.75674444443,NA,NA,"VPCL_AR_DIFF",14834.2702333333
"NJ2020","5","1","T0_T9","c_V3","VP",9806.24412777777,NA,NA,"VPCL_AR_DIFF",58837.4647666666
"NJ2020","5","1","T0_T12","c_V3","VP",9806.24412777777,NA,NA,"VPCL_AR_DIFF",58837.4647666666
"NJ2020","5","1","T0_T24","c_V3","VP",6910.990275,NA,NA,"VPCL_AR_DIFF",72283.2556
"NJ2020","6","1","T0_T3","c_V3","VP",0,NA,NA,"VPCL_AR_DIFF",0
"NJ2020","6","1","T0_T6","c_V3","VP",0,NA,NA,"VPCL_AR_DIFF",0
"NJ2020","6","1","T0_T9","c_V3","VP",0,NA,NA,"VPCL_AR_DIFF",0
"NJ2020","6","1","T0_T12","c_V3","VP",36714.5255111111,NA,NA,"VPCL_AR_DIFF",110143.576533333
"NJ2020","6","1","T0_T24","c_V3","VP",10182.6627377778,NA,NA,"VPCL_AR_DIFF",152739.941066667
"NJ2020","7","1","T0_T3","c_V3","VP",743.083777777783,NA,NA,"VPCL_AR_DIFF",2229.25133333335
"NJ2020","7","1","T0_T6","c_V3","VP",1918.55701666667,NA,NA,"VPCL_AR_DIFF",11511.3421
"NJ2020","7","1","T0_T9","c_V3","VP",1918.55701666667,NA,NA,"VPCL_AR_DIFF",11511.3421
"NJ2020","7","1","T0_T12","c_V3","VP",1918.55701666667,NA,NA,"VPCL_AR_DIFF",11511.3421
"NJ2020","7","1","T0_T24","c_V3","VP",1918.55701666667,NA,NA,"VPCL_AR_DIFF",11511.3421
"NJ2020","1","1","T0_T3","c_V3","VP",0,0,NA,"VPCL_AR_DIFF_SE",0
"NJ2020","1","1","T0_T6","c_V3","VP",0,0,NA,"VPCL_AR_DIFF_SE",0
"NJ2020","1","1","T0_T17","c_V3","VP",6444.63754848485,4846.54210893948,NA,"VPCL_AR_DIFF_SE",70891.0130333334
"NJ2020","1","1","T0_T20","c_V3","VP",6444.63754848485,4846.54210893948,NA,"VPCL_AR_DIFF_SE",70891.0130333334
"NJ2020","1","1","T0_T24","c_V3","VP",6444.63754848485,4846.54210893948,NA,"VPCL_AR_DIFF_SE",70891.0130333334
"NJ2020","2","1","T0_T3","c_V3","VP",0,0,NA,"VPCL_AR_DIFF_SE",0
"NJ2020","2","1","T0_T6","c_V3","VP",0,0,NA,"VPCL_AR_DIFF_SE",0
"NJ2020","2","1","T0_T17.5","c_V3","VP",0,0,NA,"VPCL_AR_DIFF_SE",0
"NJ2020","2","1","T0_T20.5","c_V3","VP",0,0,NA,"VPCL_AR_DIFF_SE",0
"NJ2020","2","1","T0_T24","c_V3","VP",0,0,NA,"VPCL_AR_DIFF_SE",0
"NJ2020","3","1","T0_T3","c_V3","VP",0,0,NA,"VPCL_AR_DIFF_SE",0
"NJ2020","3","1","T0_T6","c_V3","VP",0,0,NA,"VPCL_AR_DIFF_SE",0
"NJ2020","3","1","T0_T9","c_V3","VP",22337.0458666666,18210.970328149,NA,"VPCL_AR_DIFF_SE",67011.1375999999
"NJ2020","3","1","T0_T12","c_V3","VP",22337.0458666666,18210.970328149,NA,"VPCL_AR_DIFF_SE",67011.1375999999
"NJ2020","3","1","T0_T24","c_V3","VP",27062.1519847222,10363.6486891393,NA,"VPCL_AR_DIFF_SE",448458.234833333
"NJ2020","4","1","T0_T3","c_V3","VP",0,0,NA,"VPCL_AR_DIFF_SE",0
"NJ2020","4","1","T0_T6","c_V3","VP",232462.946133333,14148.3605827498,NA,"VPCL_AR_DIFF_SE",697388.8384
"NJ2020","4","1","T0_T9","c_V3","VP",232462.946133333,14148.3605827498,NA,"VPCL_AR_DIFF_SE",697388.8384
"NJ2020","4","1","T0_T12","c_V3","VP",232462.946133333,14148.3605827498,NA,"VPCL_AR_DIFF_SE",697388.8384
"NJ2020","4","1","T0_T24","c_V3","VP",232462.946133333,14148.3605827498,NA,"VPCL_AR_DIFF_SE",697388.8384
"NJ2020","5","1","T0_T3","c_V3","VP",0,0,NA,"VPCL_AR_DIFF_SE",0
"NJ2020","5","1","T0_T6","c_V3","VP",0,0,NA,"VPCL_AR_DIFF_SE",0
"NJ2020","5","1","T0_T9","c_V3","VP",14667.7315111111,8306.08500433779,NA,"VPCL_AR_DIFF_SE",44003.1945333334
"NJ2020","5","1","T0_T12","c_V3","VP",14667.7315111111,8306.08500433779,NA,"VPCL_AR_DIFF_SE",44003.1945333334
"NJ2020","5","1","T0_T24","c_V3","VP",14667.7315111111,8306.08500433779,NA,"VPCL_AR_DIFF_SE",44003.1945333334
"NJ2020","6","1","T0_T3","c_V3","VP",0,0,NA,"VPCL_AR_DIFF_SE",0
"NJ2020","6","1","T0_T6","c_V3","VP",0,0,NA,"VPCL_AR_DIFF_SE",0
"NJ2020","6","1","T0_T9","c_V3","VP",0,0,NA,"VPCL_AR_DIFF_SE",0
"NJ2020","6","1","T0_T12","c_V3","VP",0,0,NA,"VPCL_AR_DIFF_SE",0
"NJ2020","6","1","T0_T24","c_V3","VP",0,0,NA,"VPCL_AR_DIFF_SE",0
"NJ2020","7","1","T0_T3","c_V3","VP",0,0,NA,"VPCL_AR_DIFF_SE",0
"NJ2020","7","1","T0_T6","c_V3","VP",0,0,NA,"VPCL_AR_DIFF_SE",0
"NJ2020","7","1","T0_T9","c_V3","VP",0,0,NA,"VPCL_AR_DIFF_SE",0
"NJ2020","7","1","T0_T12","c_V3","VP",0,0,NA,"VPCL_AR_DIFF_SE",0
"NJ2020","7","1","T0_T24","c_V3","VP",0,0,NA,"VPCL_AR_DIFF_SE",0
"NJ2020","1","1","T0_T3","c_V3","VP",15686.6344888888,NA,NA,"VPCL_AR_DIFF_LMER",47059.9034666665
"NJ2020","1","1","T0_T6","c_V3","VP",15686.6344888887,NA,NA,"VPCL_AR_DIFF_LMER",47059.903466666
"NJ2020","1","1","T0_T17","c_V3","VP",11065.6360186868,NA,NA,"VPCL_AR_DIFF_LMER",117950.9165
"NJ2020","1","1","T0_T20","c_V3","VP",12002.6033456349,NA,NA,"VPCL_AR_DIFF_LMER",163519.9143
"NJ2020","1","1","T0_T24","c_V3","VP",12002.603345635,NA,NA,"VPCL_AR_DIFF_LMER",163519.914300001
"NJ2020","2","1","T0_T3","c_V3","VP",0,NA,NA,"VPCL_AR_DIFF_LMER",0
"NJ2020","2","1","T0_T6","c_V3","VP",0,NA,NA,"VPCL_AR_DIFF_LMER",0
"NJ2020","2","1","T0_T17.5","c_V3","VP",1606.60364347826,NA,NA,"VPCL_AR_DIFF_LMER",18475.9419
"NJ2020","2","1","T0_T20.5","c_V3","VP",5695.31402528736,NA,NA,"VPCL_AR_DIFF_LMER",82582.0533666667
"NJ2020","2","1","T0_T24","c_V3","VP",6503.24472777776,NA,NA,"VPCL_AR_DIFF_LMER",117058.4051
"NJ2020","3","1","T0_T3","c_V3","VP",9036.04392222179,NA,NA,"VPCL_AR_DIFF_LMER",27108.1317666654
"NJ2020","3","1","T0_T6","c_V3","VP",9036.04392222183,NA,NA,"VPCL_AR_DIFF_LMER",27108.1317666655
"NJ2020","3","1","T0_T9","c_V3","VP",15686.5448944441,NA,NA,"VPCL_AR_DIFF_LMER",94119.2693666645
"NJ2020","3","1","T0_T12","c_V3","VP",15686.5448944441,NA,NA,"VPCL_AR_DIFF_LMER",94119.2693666645
"NJ2020","3","1","T0_T24","c_V3","VP",21053.4492972219,NA,NA,"VPCL_AR_DIFF_LMER",475566.366599997
"NJ2020","4","1","T0_T3","c_V3","VP",0,NA,NA,"VPCL_AR_DIFF_LMER",0
"NJ2020","4","1","T0_T6","c_V3","VP",232462.946133333,NA,NA,"VPCL_AR_DIFF_LMER",697388.8384
"NJ2020","4","1","T0_T9","c_V3","VP",117540.317677778,NA,NA,"VPCL_AR_DIFF_LMER",705241.906066667
"NJ2020","4","1","T0_T12","c_V3","VP",117540.317677778,NA,NA,"VPCL_AR_DIFF_LMER",705241.906066667
"NJ2020","4","1","T0_T24","c_V3","VP",61928.5609916667,NA,NA,"VPCL_AR_DIFF_LMER",781043.557733334
"NJ2020","5","1","T0_T3","c_V3","VP",4944.75674444437,NA,NA,"VPCL_AR_DIFF_LMER",14834.2702333331
"NJ2020","5","1","T0_T6","c_V3","VP",4944.75674444377,NA,NA,"VPCL_AR_DIFF_LMER",14834.2702333313
"NJ2020","5","1","T0_T9","c_V3","VP",9806.24412777736,NA,NA,"VPCL_AR_DIFF_LMER",58837.4647666641
"NJ2020","5","1","T0_T12","c_V3","VP",9806.24412777742,NA,NA,"VPCL_AR_DIFF_LMER",58837.4647666645
"NJ2020","5","1","T0_T24","c_V3","VP",6910.99027499987,NA,NA,"VPCL_AR_DIFF_LMER",72283.2555999989
"NJ2020","6","1","T0_T3","c_V3","VP",0,NA,NA,"VPCL_AR_DIFF_LMER",0
"NJ2020","6","1","T0_T6","c_V3","VP",0,NA,NA,"VPCL_AR_DIFF_LMER",0
"NJ2020","6","1","T0_T9","c_V3","VP",0,NA,NA,"VPCL_AR_DIFF_LMER",0
"NJ2020","6","1","T0_T12","c_V3","VP",36714.5255111111,NA,NA,"VPCL_AR_DIFF_LMER",110143.576533333
"NJ2020","6","1","T0_T24","c_V3","VP",10182.6627377778,NA,NA,"VPCL_AR_DIFF_LMER",152739.941066667
"NJ2020","7","1","T0_T3","c_V3","VP",743.083777777666,NA,NA,"VPCL_AR_DIFF_LMER",2229.251333333
"NJ2020","7","1","T0_T6","c_V3","VP",1918.55701666654,NA,NA,"VPCL_AR_DIFF_LMER",11511.3420999993
"NJ2020","7","1","T0_T9","c_V3","VP",1918.55701666642,NA,NA,"VPCL_AR_DIFF_LMER",11511.3420999985
"NJ2020","7","1","T0_T12","c_V3","VP",1918.55701666647,NA,NA,"VPCL_AR_DIFF_LMER",11511.3420999988
"NJ2020","7","1","T0_T24","c_V3","VP",1918.55701666648,NA,NA,"VPCL_AR_DIFF_LMER",11511.3420999989
"NJ2020","1","1","T0_T3","c_V3","VP",15686.6344888888,15253.9119782376,NA,"VPCL_AR_DIFF_LMER_SE",47059.9034666665
"NJ2020","1","1","T0_T6","c_V3","VP",0,0,NA,"VPCL_AR_DIFF_LMER_SE",0
"NJ2020","1","1","T0_T17","c_V3","VP",6444.63754848485,5862.17583783474,NA,"VPCL_AR_DIFF_LMER_SE",70891.0130333334
"NJ2020","1","1","T0_T20","c_V3","VP",6444.63754848487,5550.15746366559,NA,"VPCL_AR_DIFF_LMER_SE",70891.0130333336
"NJ2020","1","1","T0_T24","c_V3","VP",6444.63754848486,5525.95393809437,NA,"VPCL_AR_DIFF_LMER_SE",70891.0130333335
"NJ2020","2","1","T0_T3","c_V3","VP",0,0,NA,"VPCL_AR_DIFF_LMER_SE",0
"NJ2020","2","1","T0_T6","c_V3","VP",0,0,NA,"VPCL_AR_DIFF_LMER_SE",0
"NJ2020","2","1","T0_T17.5","c_V3","VP",0,0,NA,"VPCL_AR_DIFF_LMER_SE",0
"NJ2020","2","1","T0_T20.5","c_V3","VP",21368.7038222222,20865.1477821328,NA,"VPCL_AR_DIFF_LMER_SE",64106.1114666667
"NJ2020","2","1","T0_T24","c_V3","VP",0,0,NA,"VPCL_AR_DIFF_LMER_SE",0
"NJ2020","3","1","T0_T3","c_V3","VP",0,0,NA,"VPCL_AR_DIFF_LMER_SE",0
"NJ2020","3","1","T0_T6","c_V3","VP",0,0,NA,"VPCL_AR_DIFF_LMER_SE",0
"NJ2020","3","1","T0_T9","c_V3","VP",0,0,NA,"VPCL_AR_DIFF_LMER_SE",0
"NJ2020","3","1","T0_T12","c_V3","VP",0,0,NA,"VPCL_AR_DIFF_LMER_SE",0
"NJ2020","3","1","T0_T24","c_V3","VP",31787.2581027778,7930.73364241714,NA,"VPCL_AR_DIFF_LMER_SE",381447.097233334
"NJ2020","4","1","T0_T3","c_V3","VP",0,0,NA,"VPCL_AR_DIFF_LMER_SE",0
"NJ2020","4","1","T0_T6","c_V3","VP",232462.946133333,14063.4348752271,NA,"VPCL_AR_DIFF_LMER_SE",697388.8384
"NJ2020","4","1","T0_T9","c_V3","VP",232462.946133333,16964.9908404598,NA,"VPCL_AR_DIFF_LMER_SE",697388.8384
"NJ2020","4","1","T0_T12","c_V3","VP",232462.946133333,19216.9563331905,NA,"VPCL_AR_DIFF_LMER_SE",697388.8384
"NJ2020","4","1","T0_T24","c_V3","VP",232462.946133333,25267.9660525197,NA,"VPCL_AR_DIFF_LMER_SE",697388.8384
"NJ2020","5","1","T0_T3","c_V3","VP",0,0,NA,"VPCL_AR_DIFF_LMER_SE",0
"NJ2020","5","1","T0_T6","c_V3","VP",0,0,NA,"VPCL_AR_DIFF_LMER_SE",0
"NJ2020","5","1","T0_T9","c_V3","VP",14667.7315111112,11986.7849804447,NA,"VPCL_AR_DIFF_LMER_SE",44003.1945333335
"NJ2020","5","1","T0_T12","c_V3","VP",14667.7315111112,11771.9387880488,NA,"VPCL_AR_DIFF_LMER_SE",44003.1945333335
"NJ2020","5","1","T0_T24","c_V3","VP",14667.7315111112,12403.7003020529,NA,"VPCL_AR_DIFF_LMER_SE",44003.1945333335
"NJ2020","6","1","T0_T3","c_V3","VP",0,0,NA,"VPCL_AR_DIFF_LMER_SE",0
"NJ2020","6","1","T0_T6","c_V3","VP",0,0,NA,"VPCL_AR_DIFF_LMER_SE",0
"NJ2020","6","1","T0_T9","c_V3","VP",0,0,NA,"VPCL_AR_DIFF_LMER_SE",0
"NJ2020","6","1","T0_T12","c_V3","VP",0,0,NA,"VPCL_AR_DIFF_LMER_SE",0
"NJ2020","6","1","T0_T24","c_V3","VP",0,0,NA,"VPCL_AR_DIFF_LMER_SE",0
"NJ2020","7","1","T0_T3","c_V3","VP",0,0,NA,"VPCL_AR_DIFF_LMER_SE",0
"NJ2020","7","1","T0_T6","c_V3","VP",0,0,NA,"VPCL_AR_DIFF_LMER_SE",0
"NJ2020","7","1","T0_T9","c_V3","VP",0,0,NA,"VPCL_AR_DIFF_LMER_SE",0
"NJ2020","7","1","T0_T12","c_V3","VP",0,0,NA,"VPCL_AR_DIFF_LMER_SE",0
"NJ2020","7","1","T0_T24","c_V3","VP",0,0,NA,"VPCL_AR_DIFF_LMER_SE",0
"NJ2020","1","1","T0_T3","c_Viruses","VPC",-34399.431444445,61436.014191677,0.0726817352882551,"LM_AP",-103198.294333335
"NJ2020","1","1","T0_T6","c_Viruses","VPC",56105.1883333334,71773.3153835557,0.0802851447502956,"LM_AP",336631.13
"NJ2020","1","1","T0_T17","c_Viruses","VPC",41988.499040404,22063.9235440561,0.26586948261987,"LM_AP",713804.483686868
"NJ2020","1","1","T0_T20","c_Viruses","VPC",46274.6938052338,14644.4454826709,0.434409886961961,"LM_AP",925493.876104677
"NJ2020","1","1","T0_T24","c_Viruses","VPC",36961.159438964,10913.6663023115,0.417538805836855,"LM_AP",887067.826535135
"NJ2020","2","1","T0_T3","c_Viruses","VPC",-297654.583333332,262499.357170427,0.243253496636602,"LM_AP",-892963.749999997
"NJ2020","2","1","T0_T6","c_Viruses","VPC",1016702.20277778,789989.384442631,0.191342554482039,"LM_AP",6100213.21666668
"NJ2020","2","1","T0_T17.5","c_Viruses","VPC",117091.323555081,288183.563592313,0.0162405205602825,"LM_AP",2049098.16221391
"NJ2020","2","1","T0_T20.5","c_Viruses","VPC",345724.710707714,218247.927882692,0.161795744495099,"LM_AP",7087356.56950815
"NJ2020","2","1","T0_T24","c_Viruses","VPC",872611.505969119,252420.847186831,0.427562452795003,"LM_AP",20942676.1432589
"NJ2020","3","1","T0_T3","c_Viruses","VPC",172224.592222221,184476.286278703,0.178911823793073,"LM_AP",516673.776666664
"NJ2020","3","1","T0_T6","c_Viruses","VPC",167789.623333333,100615.801915224,0.284325267660419,"LM_AP",1006737.74
"NJ2020","3","1","T0_T9","c_Viruses","VPC",-245702.914022223,154149.129513246,0.202590793981071,"LM_AP",-2211326.22620001
"NJ2020","3","1","T0_T12","c_Viruses","VPC",-422044.065377778,109348.293456021,0.533995922448398,"LM_AP",-5064528.78453333
"NJ2020","3","1","T0_T24","c_Viruses","VPC",-308390.902625,52365.933336192,0.684306704598031,"LM_AP",-7401381.663
"NJ2020","4","1","T0_T3","c_Viruses","VPC",-201705.756666669,289968.852640206,0.107914626833833,"LM_AP",-605117.270000006
"NJ2020","4","1","T0_T6","c_Viruses","VPC",784754.797222223,260625.111465332,0.56430844205399,"LM_AP",4708528.78333334
"NJ2020","4","1","T0_T9","c_Viruses","VPC",716119.402777777,204970.529160686,0.549679622177457,"LM_AP",6445074.625
"NJ2020","4","1","T0_T12","c_Viruses","VPC",473980.099333334,143988.114711716,0.454605294791207,"LM_AP",5687761.19200001
"NJ2020","4","1","T0_T24","c_Viruses","VPC",27627.9317222218,92700.9982547111,0.00552082064874516,"LM_AP",663070.361333322
"NJ2020","5","1","T0_T3","c_Viruses","VPC",181378.820000001,554514.697560651,0.0260509326212016,"LM_AP",544136.460000001
"NJ2020","5","1","T0_T6","c_Viruses","VPC",-590796.02,272070.080086016,0.402493099035005,"LM_AP",-3544776.12
"NJ2020","5","1","T0_T9","c_Viruses","VPC",-425742.714666667,150615.447940788,0.444140539694257,"LM_AP",-3831684.43200001
"NJ2020","5","1","T0_T12","c_Viruses","VPC",-362935.323333333,95038.4311293177,0.528702718197623,"LM_AP",-4355223.88
"NJ2020","5","1","T0_T24","c_Viruses","VPC",-243626.510222222,46633.6211703642,0.630424991219231,"LM_AP",-5847036.24533333
"NJ2020","6","1","T0_T3","c_Viruses","VPC",-154655.295555557,117225.20719951,0.303203174783143,"LM_AP",-463965.886666671
"NJ2020","6","1","T0_T6","c_Viruses","VPC",-805508.173333333,155048.54547772,0.794057687685713,"LM_AP",-4833049.04
"NJ2020","6","1","T0_T9","c_Viruses","VPC",-926382.373777778,329537.568475259,0.441422314022677,"LM_AP",-8337441.364
"NJ2020","6","1","T0_T12","c_Viruses","VPC",-566645.344444444,227643.803130296,0.32277536471197,"LM_AP",-6799744.13333333
"NJ2020","6","1","T0_T24","c_Viruses","VPC",-318210.731972222,109569.425005774,0.345183751657599,"LM_AP",-7637057.56733334
"NJ2020","7","1","T0_T3","c_Viruses","VPC",-9779.67300000026,54501.2102564474,0.00798535935692784,"LM_AP",-29339.0190000008
"NJ2020","7","1","T0_T6","c_Viruses","VPC",91130.0639444445,56125.5441025864,0.273583491099668,"LM_AP",546780.383666667
"NJ2020","7","1","T0_T9","c_Viruses","VPC",37822.3169888887,33972.2276030156,0.110281085780144,"LM_AP",340400.852899999
